LayerDate,MonthlyMeanSst,LayerName,Year,Month,Fyear,Region,AnnualMeanSst,AnnualLtm,MonthlyLtm,MonthlyMeanSstPercentileRank,AnnualMeanSstPercentileRank,AnnualAnomaly,MonthlyAnomaly,AnnualPercentageOfLtm,MonthlyPercentageOfLtm
1999-09-01,23.726138223477495,cropped_sst_198501.nc,1999,Sep,2000,Dry Tropics,25.6,26.2,24.3,16.7,3.2,-0.6,-0.6,97.7,97.6
1999-09-01,22.800124868874633,cropped_sst_198501.nc,1999,Sep,2000,Mackay Whitsunday Isaac,24.9,25.6,23.4,13.3,3.2,-0.7,-0.6,97.3,97.4
1999-09-01,24.240649836158063,cropped_sst_198501.nc,1999,Sep,2000,Wet Tropics,25.9,26.5,24.6,33.3,3.2,-0.6,-0.4,97.7,98.5
1999-10-01,25.14593497847477,cropped_sst_198501.nc,1999,Oct,2000,Dry Tropics,25.6,26.2,25.5,13.3,3.2,-0.6,-0.4,97.7,98.6
1999-10-01,24.358459752318375,cropped_sst_198501.nc,1999,Oct,2000,Mackay Whitsunday Isaac,24.9,25.6,24.8,10,3.2,-0.7,-0.4,97.3,98.2
1999-10-01,25.63516248262316,cropped_sst_198501.nc,1999,Oct,2000,Wet Tropics,25.9,26.5,25.8,40,3.2,-0.6,-0.2,97.7,99.4
1999-11-01,26.532872652296774,cropped_sst_198501.nc,1999,Nov,2000,Dry Tropics,25.6,26.2,26.8,20,3.2,-0.6,-0.3,97.7,99
1999-11-01,25.761563367252545,cropped_sst_198501.nc,1999,Nov,2000,Mackay Whitsunday Isaac,24.9,25.6,26.2,6.7,3.2,-0.7,-0.4,97.3,98.3
1999-11-01,26.815559549021806,cropped_sst_198501.nc,1999,Nov,2000,Wet Tropics,25.9,26.5,27,30,3.2,-0.6,-0.2,97.7,99.3
1999-12-01,26.832181597143656,cropped_sst_198501.nc,1999,Dec,2000,Dry Tropics,25.6,26.2,28,0,3.2,-0.6,-1.2,97.7,95.8
1999-12-01,26.189005562379116,cropped_sst_198501.nc,1999,Dec,2000,Mackay Whitsunday Isaac,24.9,25.6,27.4,0,3.2,-0.7,-1.2,97.3,95.6
1999-12-01,27.063330312928567,cropped_sst_198501.nc,1999,Dec,2000,Wet Tropics,25.9,26.5,28.1,0,3.2,-0.6,-1,97.7,96.3
2000-01-01,28.026869928933742,cropped_sst_198501.nc,2000,Jan,2000,Dry Tropics,25.6,26.2,28.6,10,3.2,-0.6,-0.6,97.7,98
2000-01-01,27.301873266200683,cropped_sst_198501.nc,2000,Jan,2000,Mackay Whitsunday Isaac,24.9,25.6,28.1,6.7,3.2,-0.7,-0.8,97.3,97.2
2000-01-01,28.291326734563505,cropped_sst_198501.nc,2000,Jan,2000,Wet Tropics,25.9,26.5,28.8,10,3.2,-0.6,-0.5,97.7,98.2
2000-02-01,28.01785909192672,cropped_sst_198501.nc,2000,Feb,2000,Dry Tropics,25.6,26.2,28.9,3.3,3.2,-0.6,-0.9,97.7,96.9
2000-02-01,27.374713230750608,cropped_sst_198501.nc,2000,Feb,2000,Mackay Whitsunday Isaac,24.9,25.6,28.4,3.3,3.2,-0.7,-1,97.3,96.4
2000-02-01,28.29711192953888,cropped_sst_198501.nc,2000,Feb,2000,Wet Tropics,25.9,26.5,29,3.3,3.2,-0.6,-0.7,97.7,97.6
2000-03-01,27.36596208536205,cropped_sst_198501.nc,2000,Mar,2000,Dry Tropics,25.6,26.2,28.2,6.7,3.2,-0.6,-0.8,97.7,97
2000-03-01,27.089967600622185,cropped_sst_198501.nc,2000,Mar,2000,Mackay Whitsunday Isaac,24.9,25.6,27.8,10,3.2,-0.7,-0.7,97.3,97.4
2000-03-01,27.63967507152351,cropped_sst_198501.nc,2000,Mar,2000,Wet Tropics,25.9,26.5,28.4,6.7,3.2,-0.6,-0.8,97.7,97.3
2000-04-01,26.83906506329048,cropped_sst_198501.nc,2000,Apr,2000,Dry Tropics,25.6,26.2,27.2,16.7,3.2,-0.6,-0.4,97.7,98.7
2000-04-01,26.607377414015243,cropped_sst_198501.nc,2000,Apr,2000,Mackay Whitsunday Isaac,24.9,25.6,26.8,30,3.2,-0.7,-0.2,97.3,99.3
2000-04-01,27.036083059620772,cropped_sst_198501.nc,2000,Apr,2000,Wet Tropics,25.9,26.5,27.3,20,3.2,-0.6,-0.3,97.7,99
2000-05-01,25.406517610317323,cropped_sst_198501.nc,2000,May,2000,Dry Tropics,25.6,26.2,25.8,23.3,3.2,-0.6,-0.4,97.7,98.5
2000-05-01,24.898774269661565,cropped_sst_198501.nc,2000,May,2000,Mackay Whitsunday Isaac,24.9,25.6,25.3,23.3,3.2,-0.7,-0.4,97.3,98.4
2000-05-01,25.688790607108107,cropped_sst_198501.nc,2000,May,2000,Wet Tropics,25.9,26.5,25.9,26.7,3.2,-0.6,-0.2,97.7,99.2
2000-06-01,23.36867212021577,cropped_sst_198501.nc,2000,Jun,2000,Dry Tropics,25.6,26.2,24.4,3.3,3.2,-0.6,-1,97.7,95.8
2000-06-01,22.62122108978215,cropped_sst_198501.nc,2000,Jun,2000,Mackay Whitsunday Isaac,24.9,25.6,23.7,3.3,3.2,-0.7,-1.1,97.3,95.4
2000-06-01,23.60441335271842,cropped_sst_198501.nc,2000,Jun,2000,Wet Tropics,25.9,26.5,24.6,3.3,3.2,-0.6,-1,97.7,96
2000-07-01,22.84710027596492,cropped_sst_198501.nc,2000,Jul,2001,Dry Tropics,26.1,26.2,23.5,6.7,22.6,-0.1,-0.7,99.6,97.2
2000-07-01,21.65502311607735,cropped_sst_198501.nc,2000,Jul,2001,Mackay Whitsunday Isaac,25.3,25.6,22.6,0,16.2,-0.3,-0.9,98.8,95.8
2000-07-01,23.213059552740106,cropped_sst_198501.nc,2000,Jul,2001,Wet Tropics,26.3,26.5,23.9,6.7,22.6,-0.2,-0.7,99.2,97.1
2000-08-01,22.588143674338735,cropped_sst_198501.nc,2000,Aug,2001,Dry Tropics,26.1,26.2,23.5,3.3,22.6,-0.1,-0.9,99.6,96.1
2000-08-01,21.7762026182487,cropped_sst_198501.nc,2000,Aug,2001,Mackay Whitsunday Isaac,25.3,25.6,22.5,10,16.2,-0.3,-0.7,98.8,96.8
2000-08-01,22.931471113693842,cropped_sst_198501.nc,2000,Aug,2001,Wet Tropics,26.3,26.5,23.9,0,22.6,-0.2,-1,99.2,95.9
2000-09-01,23.88280487318995,cropped_sst_198501.nc,2000,Sep,2001,Dry Tropics,26.1,26.2,24.3,23.3,22.6,-0.1,-0.4,99.6,98.3
2000-09-01,23.0398334737843,cropped_sst_198501.nc,2000,Sep,2001,Mackay Whitsunday Isaac,25.3,25.6,23.4,30,16.2,-0.3,-0.4,98.8,98.5
2000-09-01,24.417860995130848,cropped_sst_198501.nc,2000,Sep,2001,Wet Tropics,26.3,26.5,24.6,43.3,22.6,-0.2,-0.2,99.2,99.3
2000-10-01,25.321869907017323,cropped_sst_198501.nc,2000,Oct,2001,Dry Tropics,26.1,26.2,25.5,40,22.6,-0.1,-0.2,99.6,99.3
2000-10-01,24.430277529742074,cropped_sst_198501.nc,2000,Oct,2001,Mackay Whitsunday Isaac,25.3,25.6,24.8,20,16.2,-0.3,-0.4,98.8,98.5
2000-10-01,25.813799646356905,cropped_sst_198501.nc,2000,Oct,2001,Wet Tropics,26.3,26.5,25.8,53.3,22.6,-0.2,0,99.2,100.1
2000-11-01,27.125907838506105,cropped_sst_198501.nc,2000,Nov,2001,Dry Tropics,26.1,26.2,26.8,70,22.6,-0.1,0.3,99.6,101.2
2000-11-01,26.042062922609173,cropped_sst_198501.nc,2000,Nov,2001,Mackay Whitsunday Isaac,25.3,25.6,26.2,30,16.2,-0.3,-0.2,98.8,99.4
2000-11-01,27.416218413342637,cropped_sst_198501.nc,2000,Nov,2001,Wet Tropics,26.3,26.5,27,83.3,22.6,-0.2,0.4,99.2,101.5
2000-12-01,27.079728994912248,cropped_sst_198501.nc,2000,Dec,2001,Dry Tropics,26.1,26.2,28,10,22.6,-0.1,-0.9,99.6,96.7
2000-12-01,26.600518044887263,cropped_sst_198501.nc,2000,Dec,2001,Mackay Whitsunday Isaac,25.3,25.6,27.4,10,16.2,-0.3,-0.8,98.8,97.1
2000-12-01,27.38092962154843,cropped_sst_198501.nc,2000,Dec,2001,Wet Tropics,26.3,26.5,28.1,13.3,22.6,-0.2,-0.7,99.2,97.4
2001-01-01,27.91994578922344,cropped_sst_198501.nc,2001,Jan,2001,Dry Tropics,26.1,26.2,28.6,6.7,22.6,-0.1,-0.7,99.6,97.6
2001-01-01,27.042918589024715,cropped_sst_198501.nc,2001,Jan,2001,Mackay Whitsunday Isaac,25.3,25.6,28.1,0,16.2,-0.3,-1.1,98.8,96.2
2001-01-01,27.916182304547583,cropped_sst_198501.nc,2001,Jan,2001,Wet Tropics,26.3,26.5,28.8,3.3,22.6,-0.2,-0.9,99.2,96.9
2001-02-01,28.674701887094553,cropped_sst_198501.nc,2001,Feb,2001,Dry Tropics,26.1,26.2,28.9,30,22.6,-0.1,-0.2,99.6,99.2
2001-02-01,27.96173909987486,cropped_sst_198501.nc,2001,Feb,2001,Mackay Whitsunday Isaac,25.3,25.6,28.4,16.7,16.2,-0.3,-0.4,98.8,98.5
2001-02-01,28.766705788429892,cropped_sst_198501.nc,2001,Feb,2001,Wet Tropics,26.3,26.5,29,30,22.6,-0.2,-0.2,99.2,99.2
2001-03-01,28.98634153329906,cropped_sst_198501.nc,2001,Mar,2001,Dry Tropics,26.1,26.2,28.2,93.3,22.6,-0.1,0.8,99.6,102.8
2001-03-01,28.390097146118052,cropped_sst_198501.nc,2001,Mar,2001,Mackay Whitsunday Isaac,25.3,25.6,27.8,86.7,16.2,-0.3,0.6,98.8,102.1
2001-03-01,29.068411572315203,cropped_sst_198501.nc,2001,Mar,2001,Wet Tropics,26.3,26.5,28.4,86.7,22.6,-0.2,0.7,99.2,102.4
2001-04-01,27.029539307281578,cropped_sst_198501.nc,2001,Apr,2001,Dry Tropics,26.1,26.2,27.2,33.3,22.6,-0.1,-0.2,99.6,99.4
2001-04-01,26.75333949838051,cropped_sst_198501.nc,2001,Apr,2001,Mackay Whitsunday Isaac,25.3,25.6,26.8,46.7,16.2,-0.3,-0,98.8,99.8
2001-04-01,27.14746393107335,cropped_sst_198501.nc,2001,Apr,2001,Wet Tropics,26.3,26.5,27.3,33.3,22.6,-0.2,-0.2,99.2,99.4
2001-05-01,26.562046025180557,cropped_sst_198501.nc,2001,May,2001,Dry Tropics,26.1,26.2,25.8,90,22.6,-0.1,0.8,99.6,103
2001-05-01,26.018098982035507,cropped_sst_198501.nc,2001,May,2001,Mackay Whitsunday Isaac,25.3,25.6,25.3,90,16.2,-0.3,0.7,98.8,102.8
2001-05-01,26.551967536499355,cropped_sst_198501.nc,2001,May,2001,Wet Tropics,26.3,26.5,25.9,86.7,22.6,-0.2,0.7,99.2,102.5
2001-06-01,24.733645012708216,cropped_sst_198501.nc,2001,Jun,2001,Dry Tropics,26.1,26.2,24.4,73.3,22.6,-0.1,0.3,99.6,101.4
2001-06-01,23.965781678544715,cropped_sst_198501.nc,2001,Jun,2001,Mackay Whitsunday Isaac,25.3,25.6,23.7,66.7,16.2,-0.3,0.3,98.8,101.1
2001-06-01,25.02039711053621,cropped_sst_198501.nc,2001,Jun,2001,Wet Tropics,26.3,26.5,24.6,73.3,22.6,-0.2,0.4,99.2,101.7
2001-07-01,23.882371287358808,cropped_sst_198501.nc,2001,Jul,2002,Dry Tropics,26.5,26.2,23.5,76.7,71.2,0.3,0.4,101.1,101.6
2001-07-01,22.740504168670117,cropped_sst_198501.nc,2001,Jul,2002,Mackay Whitsunday Isaac,25.9,25.6,22.6,53.3,74.4,0.3,0.1,101.2,100.6
2001-07-01,24.15102888100414,cropped_sst_198501.nc,2001,Jul,2002,Wet Tropics,26.7,26.5,23.9,70,67.9,0.2,0.3,100.8,101.1
2001-08-01,23.469092175243347,cropped_sst_198501.nc,2001,Aug,2002,Dry Tropics,26.5,26.2,23.5,53.3,71.2,0.3,-0,101.1,99.9
2001-08-01,22.617132319221884,cropped_sst_198501.nc,2001,Aug,2002,Mackay Whitsunday Isaac,25.9,25.6,22.5,60,74.4,0.3,0.1,101.2,100.5
2001-08-01,23.726642637906952,cropped_sst_198501.nc,2001,Aug,2002,Wet Tropics,26.7,26.5,23.9,46.7,67.9,0.2,-0.2,100.8,99.3
2001-09-01,24.308739848253204,cropped_sst_198501.nc,2001,Sep,2002,Dry Tropics,26.5,26.2,24.3,56.7,71.2,0.3,0,101.1,100
2001-09-01,23.4676133181407,cropped_sst_198501.nc,2001,Sep,2002,Mackay Whitsunday Isaac,25.9,25.6,23.4,60,74.4,0.3,0.1,101.2,100.3
2001-09-01,24.6120848621272,cropped_sst_198501.nc,2001,Sep,2002,Wet Tropics,26.7,26.5,24.6,60,67.9,0.2,0,100.8,100
2001-10-01,25.619945769064472,cropped_sst_198501.nc,2001,Oct,2002,Dry Tropics,26.5,26.2,25.5,60,71.2,0.3,0.1,101.1,100.5
2001-10-01,24.813658660479323,cropped_sst_198501.nc,2001,Oct,2002,Mackay Whitsunday Isaac,25.9,25.6,24.8,60,74.4,0.3,0,101.2,100.1
2001-10-01,25.757148002459253,cropped_sst_198501.nc,2001,Oct,2002,Wet Tropics,26.7,26.5,25.8,46.7,67.9,0.2,-0,100.8,99.8
2001-11-01,27.215013560886952,cropped_sst_198501.nc,2001,Nov,2002,Dry Tropics,26.5,26.2,26.8,76.7,71.2,0.3,0.4,101.1,101.5
2001-11-01,26.542728973692153,cropped_sst_198501.nc,2001,Nov,2002,Mackay Whitsunday Isaac,25.9,25.6,26.2,80,74.4,0.3,0.3,101.2,101.3
2001-11-01,27.395225652288445,cropped_sst_198501.nc,2001,Nov,2002,Wet Tropics,26.7,26.5,27,76.7,67.9,0.2,0.4,100.8,101.5
2001-12-01,28.508021693242597,cropped_sst_198501.nc,2001,Dec,2002,Dry Tropics,26.5,26.2,28,86.7,71.2,0.3,0.5,101.1,101.8
2001-12-01,27.92691951102399,cropped_sst_198501.nc,2001,Dec,2002,Mackay Whitsunday Isaac,25.9,25.6,27.4,90,74.4,0.3,0.5,101.2,101.9
2001-12-01,28.766056000540832,cropped_sst_198501.nc,2001,Dec,2002,Wet Tropics,26.7,26.5,28.1,83.3,67.9,0.2,0.7,100.8,102.4
2002-01-01,29.230541963241286,cropped_sst_198501.nc,2002,Jan,2002,Dry Tropics,26.5,26.2,28.6,93.3,71.2,0.3,0.6,101.1,102.2
2002-01-01,28.94684551602486,cropped_sst_198501.nc,2002,Jan,2002,Mackay Whitsunday Isaac,25.9,25.6,28.1,96.7,74.4,0.3,0.8,101.2,103
2002-01-01,29.23532489576925,cropped_sst_198501.nc,2002,Jan,2002,Wet Tropics,26.7,26.5,28.8,83.3,67.9,0.2,0.4,100.8,101.5
2002-02-01,29.290853655435207,cropped_sst_198501.nc,2002,Feb,2002,Dry Tropics,26.5,26.2,28.9,83.3,71.2,0.3,0.4,101.1,101.4
2002-02-01,29.010753931544865,cropped_sst_198501.nc,2002,Feb,2002,Mackay Whitsunday Isaac,25.9,25.6,28.4,90,74.4,0.3,0.6,101.2,102.2
2002-02-01,29.35638985478921,cropped_sst_198501.nc,2002,Feb,2002,Wet Tropics,26.7,26.5,29,80,67.9,0.2,0.4,100.8,101.2
2002-03-01,28.535650392857992,cropped_sst_198501.nc,2002,Mar,2002,Dry Tropics,26.5,26.2,28.2,73.3,71.2,0.3,0.3,101.1,101.2
2002-03-01,28.20765494241635,cropped_sst_198501.nc,2002,Mar,2002,Mackay Whitsunday Isaac,25.9,25.6,27.8,73.3,74.4,0.3,0.4,101.2,101.5
2002-03-01,28.58088453754191,cropped_sst_198501.nc,2002,Mar,2002,Wet Tropics,26.7,26.5,28.4,63.3,67.9,0.2,0.2,100.8,100.6
2002-04-01,27.246802146518778,cropped_sst_198501.nc,2002,Apr,2002,Dry Tropics,26.5,26.2,27.2,53.3,71.2,0.3,0,101.1,100.2
2002-04-01,26.764259956811557,cropped_sst_198501.nc,2002,Apr,2002,Mackay Whitsunday Isaac,25.9,25.6,26.8,53.3,74.4,0.3,-0,101.2,99.9
2002-04-01,27.361570384097874,cropped_sst_198501.nc,2002,Apr,2002,Wet Tropics,26.7,26.5,27.3,46.7,67.9,0.2,0.1,100.8,100.2
2002-05-01,25.90808946976494,cropped_sst_198501.nc,2002,May,2002,Dry Tropics,26.5,26.2,25.8,56.7,71.2,0.3,0.1,101.1,100.4
2002-05-01,25.43145236298511,cropped_sst_198501.nc,2002,May,2002,Mackay Whitsunday Isaac,25.9,25.6,25.3,56.7,74.4,0.3,0.1,101.2,100.5
2002-05-01,25.94687728330977,cropped_sst_198501.nc,2002,May,2002,Wet Tropics,26.7,26.5,25.9,46.7,67.9,0.2,0,100.8,100.2
2002-06-01,24.697493235270183,cropped_sst_198501.nc,2002,Jun,2002,Dry Tropics,26.5,26.2,24.4,63.3,71.2,0.3,0.3,101.1,101.2
2002-06-01,23.91059204034514,cropped_sst_198501.nc,2002,Jun,2002,Mackay Whitsunday Isaac,25.9,25.6,23.7,60,74.4,0.3,0.2,101.2,100.9
2002-06-01,24.913763512773205,cropped_sst_198501.nc,2002,Jun,2002,Wet Tropics,26.7,26.5,24.6,63.3,67.9,0.2,0.3,100.8,101.3
2002-07-01,23.291287292956014,cropped_sst_198501.nc,2002,Jul,2003,Dry Tropics,26.2,26.2,23.5,36.7,35.6,0,-0.2,100,99.1
2002-07-01,22.17929232506483,cropped_sst_198501.nc,2002,Jul,2003,Mackay Whitsunday Isaac,25.4,25.6,22.6,20,22.6,-0.2,-0.4,99.2,98.1
2002-07-01,23.632454866967045,cropped_sst_198501.nc,2002,Jul,2003,Wet Tropics,26.4,26.5,23.9,36.7,35.6,-0.1,-0.3,99.6,98.9
2002-08-01,23.34371271882923,cropped_sst_198501.nc,2002,Aug,2003,Dry Tropics,26.2,26.2,23.5,46.7,35.6,0,-0.2,100,99.3
2002-08-01,22.275069367323177,cropped_sst_198501.nc,2002,Aug,2003,Mackay Whitsunday Isaac,25.4,25.6,22.5,43.3,22.6,-0.2,-0.2,99.2,99
2002-08-01,23.843727423395922,cropped_sst_198501.nc,2002,Aug,2003,Wet Tropics,26.4,26.5,23.9,53.3,35.6,-0.1,-0.1,99.6,99.8
2002-09-01,24.292859056777747,cropped_sst_198501.nc,2002,Sep,2003,Dry Tropics,26.2,26.2,24.3,53.3,35.6,0,-0,100,100
2002-09-01,23.251840895794807,cropped_sst_198501.nc,2002,Sep,2003,Mackay Whitsunday Isaac,25.4,25.6,23.4,50,22.6,-0.2,-0.1,99.2,99.4
2002-09-01,24.541182304547583,cropped_sst_198501.nc,2002,Sep,2003,Wet Tropics,26.4,26.5,24.6,53.3,35.6,-0.1,-0.1,99.6,99.8
2002-10-01,25.163252114603512,cropped_sst_198501.nc,2002,Oct,2003,Dry Tropics,26.2,26.2,25.5,16.7,35.6,0,-0.3,100,98.7
2002-10-01,24.576873264083368,cropped_sst_198501.nc,2002,Oct,2003,Mackay Whitsunday Isaac,25.4,25.6,24.8,36.7,22.6,-0.2,-0.2,99.2,99.1
2002-10-01,25.334268962433192,cropped_sst_198501.nc,2002,Oct,2003,Wet Tropics,26.4,26.5,25.8,13.3,35.6,-0.1,-0.5,99.6,98.2
2002-11-01,26.229607083287018,cropped_sst_198501.nc,2002,Nov,2003,Dry Tropics,26.2,26.2,26.8,3.3,35.6,0,-0.6,100,97.9
2002-11-01,25.755633648846793,cropped_sst_198501.nc,2002,Nov,2003,Mackay Whitsunday Isaac,25.4,25.6,26.2,3.3,22.6,-0.2,-0.4,99.2,98.3
2002-11-01,26.451976538565184,cropped_sst_198501.nc,2002,Nov,2003,Wet Tropics,26.4,26.5,27,3.3,35.6,-0.1,-0.5,99.6,98
2002-12-01,27.68701893462721,cropped_sst_198501.nc,2002,Dec,2003,Dry Tropics,26.2,26.2,28,23.3,35.6,0,-0.3,100,98.9
2002-12-01,27.18185014221869,cropped_sst_198501.nc,2002,Dec,2003,Mackay Whitsunday Isaac,25.4,25.6,27.4,20,22.6,-0.2,-0.2,99.2,99.2
2002-12-01,27.93005419293896,cropped_sst_198501.nc,2002,Dec,2003,Wet Tropics,26.4,26.5,28.1,30,35.6,-0.1,-0.2,99.6,99.4
2003-01-01,28.315596208339784,cropped_sst_198501.nc,2003,Jan,2003,Dry Tropics,26.2,26.2,28.6,36.7,35.6,0,-0.3,100,99
2003-01-01,27.669634589654887,cropped_sst_198501.nc,2003,Jan,2003,Mackay Whitsunday Isaac,25.4,25.6,28.1,23.3,22.6,-0.2,-0.4,99.2,98.5
2003-01-01,28.430676885460258,cropped_sst_198501.nc,2003,Jan,2003,Wet Tropics,26.4,26.5,28.8,20,35.6,-0.1,-0.4,99.6,98.7
2003-02-01,28.81967481494273,cropped_sst_198501.nc,2003,Feb,2003,Dry Tropics,26.2,26.2,28.9,43.3,35.6,0,-0.1,100,99.7
2003-02-01,28.093043505538954,cropped_sst_198501.nc,2003,Feb,2003,Mackay Whitsunday Isaac,25.4,25.6,28.4,30,22.6,-0.2,-0.3,99.2,98.9
2003-02-01,29.184070346157473,cropped_sst_198501.nc,2003,Feb,2003,Wet Tropics,26.4,26.5,29,63.3,35.6,-0.1,0.2,99.6,100.6
2003-03-01,28.324945827163656,cropped_sst_198501.nc,2003,Mar,2003,Dry Tropics,26.2,26.2,28.2,50,35.6,0,0.1,100,100.4
2003-03-01,27.8077427963765,cropped_sst_198501.nc,2003,Mar,2003,Mackay Whitsunday Isaac,25.4,25.6,27.8,43.3,22.6,-0.2,0,99.2,100
2003-03-01,28.344332164805717,cropped_sst_198501.nc,2003,Mar,2003,Wet Tropics,26.4,26.5,28.4,33.3,35.6,-0.1,-0.1,99.6,99.8
2003-04-01,27.630027060263203,cropped_sst_198501.nc,2003,Apr,2003,Dry Tropics,26.2,26.2,27.2,76.7,35.6,0,0.4,100,101.6
2003-04-01,27.151748370506716,cropped_sst_198501.nc,2003,Apr,2003,Mackay Whitsunday Isaac,25.4,25.6,26.8,80,22.6,-0.2,0.4,99.2,101.3
2003-04-01,27.63555057986979,cropped_sst_198501.nc,2003,Apr,2003,Wet Tropics,26.4,26.5,27.3,70,35.6,-0.1,0.3,99.6,101.2
2003-05-01,25.961029794481064,cropped_sst_198501.nc,2003,May,2003,Dry Tropics,26.2,26.2,25.8,66.7,35.6,0,0.2,100,100.6
2003-05-01,25.383020366594597,cropped_sst_198501.nc,2003,May,2003,Mackay Whitsunday Isaac,25.4,25.6,25.3,46.7,22.6,-0.2,0.1,99.2,100.3
2003-05-01,26.16381769490156,cropped_sst_198501.nc,2003,May,2003,Wet Tropics,26.4,26.5,25.9,66.7,35.6,-0.1,0.3,99.6,101
2003-06-01,24.905433585004108,cropped_sst_198501.nc,2003,Jun,2003,Dry Tropics,26.2,26.2,24.4,86.7,35.6,0,0.5,100,102.1
2003-06-01,24.071059199641084,cropped_sst_198501.nc,2003,Jun,2003,Mackay Whitsunday Isaac,25.4,25.6,23.7,73.3,22.6,-0.2,0.4,99.2,101.6
2003-06-01,25.234954847755844,cropped_sst_198501.nc,2003,Jun,2003,Wet Tropics,26.4,26.5,24.6,86.7,35.6,-0.1,0.6,99.6,102.6
2003-07-01,23.79871275108358,cropped_sst_198501.nc,2003,Jul,2004,Dry Tropics,26.4,26.2,23.5,66.7,55,0.2,0.3,100.8,101.3
2003-07-01,22.856577253915116,cropped_sst_198501.nc,2003,Jul,2004,Mackay Whitsunday Isaac,25.8,25.6,22.6,70,58.2,0.2,0.3,100.8,101.1
2003-07-01,24.194765342271715,cropped_sst_198501.nc,2003,Jul,2004,Wet Tropics,26.5,26.5,23.9,76.7,45.3,0,0.3,100,101.2
2003-08-01,23.65521677787388,cropped_sst_198501.nc,2003,Aug,2004,Dry Tropics,26.4,26.2,23.5,60,55,0.2,0.2,100.8,100.7
2003-08-01,22.595453277326754,cropped_sst_198501.nc,2003,Aug,2004,Mackay Whitsunday Isaac,25.8,25.6,22.5,53.3,58.2,0.2,0.1,100.8,100.4
2003-08-01,23.937490960751198,cropped_sst_198501.nc,2003,Aug,2004,Wet Tropics,26.5,26.5,23.9,63.3,45.3,0,0,100,100.2
2003-09-01,24.351138192463697,cropped_sst_198501.nc,2003,Sep,2004,Dry Tropics,26.4,26.2,24.3,60,55,0.2,0.1,100.8,100.2
2003-09-01,23.601008311120808,cropped_sst_198501.nc,2003,Sep,2004,Mackay Whitsunday Isaac,25.8,25.6,23.4,66.7,58.2,0.2,0.2,100.8,100.9
2003-09-01,24.528294234499604,cropped_sst_198501.nc,2003,Sep,2004,Wet Tropics,26.5,26.5,24.6,50,45.3,0,-0.1,100,99.7
2003-10-01,25.697452560672915,cropped_sst_198501.nc,2003,Oct,2004,Dry Tropics,26.4,26.2,25.5,63.3,55,0.2,0.2,100.8,100.8
2003-10-01,25.097021244941875,cropped_sst_198501.nc,2003,Oct,2004,Mackay Whitsunday Isaac,25.8,25.6,24.8,70,58.2,0.2,0.3,100.8,101.2
2003-10-01,25.92770758432602,cropped_sst_198501.nc,2003,Oct,2004,Wet Tropics,26.5,26.5,25.8,66.7,45.3,0,0.1,100,100.5
2003-11-01,26.443279103534977,cropped_sst_198501.nc,2003,Nov,2004,Dry Tropics,26.4,26.2,26.8,10,55,0.2,-0.4,100.8,98.7
2003-11-01,25.98277524088843,cropped_sst_198501.nc,2003,Nov,2004,Mackay Whitsunday Isaac,25.8,25.6,26.2,26.7,58.2,0.2,-0.2,100.8,99.2
2003-11-01,26.59910649599151,cropped_sst_198501.nc,2003,Nov,2004,Wet Tropics,26.5,26.5,27,16.7,45.3,0,-0.4,100,98.5
2003-12-01,28.11399726040641,cropped_sst_198501.nc,2003,Dec,2004,Dry Tropics,26.4,26.2,28,53.3,55,0.2,0.1,100.8,100.4
2003-12-01,27.471595735047064,cropped_sst_198501.nc,2003,Dec,2004,Mackay Whitsunday Isaac,25.8,25.6,27.4,40,58.2,0.2,0.1,100.8,100.3
2003-12-01,28.258492817517222,cropped_sst_198501.nc,2003,Dec,2004,Wet Tropics,26.5,26.5,28.1,53.3,45.3,0,0.2,100,100.6
2004-01-01,29.114945796770133,cropped_sst_198501.nc,2004,Jan,2004,Dry Tropics,26.4,26.2,28.6,76.7,55,0.2,0.5,100.8,101.8
2004-01-01,28.658020356537346,cropped_sst_198501.nc,2004,Jan,2004,Mackay Whitsunday Isaac,25.8,25.6,28.1,80,58.2,0.2,0.6,100.8,102
2004-01-01,29.219963922397323,cropped_sst_198501.nc,2004,Jan,2004,Wet Tropics,26.5,26.5,28.8,80,45.3,0,0.4,100,101.5
2004-02-01,29.19075883177884,cropped_sst_198501.nc,2004,Feb,2004,Dry Tropics,26.4,26.2,28.9,70,55,0.2,0.3,100.8,101
2004-02-01,28.95964845786152,cropped_sst_198501.nc,2004,Feb,2004,Mackay Whitsunday Isaac,25.8,25.6,28.4,86.7,58.2,0.2,0.6,100.8,102
2004-02-01,29.315911556409155,cropped_sst_198501.nc,2004,Feb,2004,Wet Tropics,26.5,26.5,29,73.3,45.3,0,0.3,100,101.1
2004-03-01,28.69181563989903,cropped_sst_198501.nc,2004,Mar,2004,Dry Tropics,26.4,26.2,28.2,80,55,0.2,0.5,100.8,101.7
2004-03-01,28.383751165194163,cropped_sst_198501.nc,2004,Mar,2004,Mackay Whitsunday Isaac,25.8,25.6,27.8,83.3,58.2,0.2,0.6,100.8,102.1
2004-03-01,28.677436821727547,cropped_sst_198501.nc,2004,Mar,2004,Wet Tropics,26.5,26.5,28.4,70,45.3,0,0.3,100,101
2004-04-01,26.851463436757324,cropped_sst_198501.nc,2004,Apr,2004,Dry Tropics,26.4,26.2,27.2,20,55,0.2,-0.3,100.8,98.7
